memoria_max_meret,name,videokartya_memoria,processzor_orajel,memoria_foglalat,price,oprend,processzor_tipusa,memoria_tipusa,kijelzo_felbontas,link,videokartya_model,memoria_merete,videokartya_tipusa,processzor_modell,memoria_max_seb,kijelzo_meret
,<title>ASUS VivoBook X556UQ-DM587D Notebook Árak - ASUS VivoBook X556UQ-DM587D Laptop Akció</title>,2 GB,2.5 GHz,,"
          217 490 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/vivobook-x556uq-dm587d-p352809011/,Nvidia GeForce 940MX,8 GB,Dedikált,6500U,2133 MHz,"15.6"""
16 GB,<title>ASUS VivoBook X556UV-XO298T Notebook Árak - ASUS VivoBook X556UV-XO298T Laptop Akció</title>,2 GB,2.5 GHz,1,"
          224 900 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/vivobook-x556uv-xo298t-p354070125/,Nvidia GeForce 920MX,4 GB,Dedikált,6500U,2133 MHz,"15.6"""
16 GB,<title>ASUS VivoBook X556UQ-DM791D Notebook Árak - ASUS VivoBook X556UQ-DM791D Laptop Akció</title>,2 GB,2.3 GHz,1,"
          191 790 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/vivobook-x556uq-dm791d-p354070139/,Nvidia GeForce 940MX,8 GB,Dedikált,6200U,2133 MHz,"15.6"""
,<title>Dell Inspiron 3567 DI3567A2-6006-4GH1TD4BK-11 Notebook Árak - Dell Inspiron 3567 DI3567A2-6006-4GH1TD4BK-11 Laptop Akció</title>,2 GB,2 GHz,,"
          137 120 Ft-tól
      ",Linux,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-di3567a2-6006-4gh1td4bk-11-p355968023/,AMD Radeon R5 M430,4 GB,Dedikált,6006U,2133 MHz,"15.6"""
,<title>ASUS X550VX-DM654 Notebook Árak - ASUS X550VX-DM654 Laptop Akció</title>,4 GB,2.8 GHz,,"
          279 990 Ft
        ",,Intel Core i7,,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/x550vx-dm654-p366378981/,Nvidia GeForce GTX 950M,8 GB,Dedikált,7700HQ,2133 MHz,"15.6"""
,<title>Lenovo IdeaPad Z50-75 80EC00MMHV Notebook Árak - Lenovo IdeaPad Z50-75 80EC00MMHV Laptop Akció</title>,2 GB,2.1 GHz,,"
          139 990 Ft
        ",Operációs rendszer nélkül,AMD FX-sorozat,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-z50-75-80ec00mmhv-p342911170/,AMD Radeon R7 M260,4 GB,Dedikált,FX-7500,1600 MHz,"15.6"""
8 GB,<title>Lenovo IdeaPad 100 80QQ00F4HV Notebook Árak - Lenovo IdeaPad 100 80QQ00F4HV Laptop Akció</title>,2 GB,2 GHz,1,"
          119 990 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-100-80qq00f4hv-p327644203/,Nvidia GeForce 920M,4 GB,Dedikált,5005U,1600 MHz,"15.6"""
,<title>Acer Aspire E5-575G-502M LIN NX.GDWEU.038 Notebook Árak - Acer Aspire E5-575G-502M LIN NX.GDWEU.038 Laptop Akció</title>,2 GB,2.5 GHz,,"
          165 990 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-575g-502m-lin-nx-gdweu-038-p350977505/,Nvidia GeForce 940MX,4 GB,Dedikált,6100U,2133 MHz,"15.6"""
8 GB,<title>ASUS X540LJ-XX111D Notebook Árak - ASUS X540LJ-XX111D Laptop Akció</title>,1 GB,1.7 GHz,1,"
          124 320 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/x540lj-xx111d-p338936968/,Nvidia GeForce 920M,4 GB,Dedikált,4005U,1600 MHz,"15.6"""
,<title>ASUS X756UX-T4108D Notebook Árak - ASUS X756UX-T4108D Laptop Akció</title>,2 GB,2.3 GHz,,"
          189 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/x756ux-t4108d-p346993834/,Nvidia GeForce 940M,4 GB,Dedikált,6200U,1600 MHz,"17.3"""
,<title>Lenovo Legion Y520 80WK009MHV Notebook Árak - Lenovo Legion Y520 80WK009MHV Laptop Akció</title>,4 GB,2.5 GHz,,"
          293 630 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/legion-y520-80wk009mhv-p361819919/,Nvidia GeForce GTX 1050 Ti,4 GB,Dedikált,7300HQ,2400 MHz,"15.6"""
32 GB,<title>Acer Aspire E5-575G-51WV LIN NX.GDWEU.037 Notebook Árak - Acer Aspire E5-575G-51WV LIN NX.GDWEU.037 Laptop Akció</title>,2 GB,2.5 GHz,2,"
          155 900 Ft-tól
      ",Linux,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-575g-51wv-lin-nx-gdweu-037-p356937035/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>ASUS VivoBook Max X541UJ-DM027 Notebook Árak - ASUS VivoBook Max X541UJ-DM027 Laptop Akció</title>,2 GB,2.5 GHz,,"
          197 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/vivobook-max-x541uj-dm027-p361321355/,Nvidia GeForce 930M,8 GB,Dedikált,7200U,,"15.6"""
,<title>Lenovo IdeaPad 100 80QQ01F5RI Notebook Árak - Lenovo IdeaPad 100 80QQ01F5RI Laptop Akció</title>,2 GB,2.0 GHz,1,"
          109 900 Ft
        ",Operációs rendszer nélkül,Intel Core i3,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-100-80qq01f5ri-p360772471/,Nvidia GeForce 920MX,4 GB,Dedikált,5005U,1600 MHz,"15"""
,<title>Acer Aspire E5-774G-56HA LIN NX.GG7EU.043 Notebook Árak - Acer Aspire E5-774G-56HA LIN NX.GG7EU.043 Laptop Akció</title>,2 GB,2.5 GHz,,"
          199 880 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-774g-56ha-lin-nx-gg7eu-043-p357752319/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,2133 MHz,"17.3"""
,<title>Lenovo IdeaPad 310 80TV00NSHV Notebook Árak - Lenovo IdeaPad 310 80TV00NSHV Laptop Akció</title>,2 GB,2.5 GHz,,"
          165 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-310-80tv00nshv-p350594511/,Nvidia GeForce 920MX,8 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Lenovo IdeaPad 700 80RU00SHHV Notebook Árak - Lenovo IdeaPad 700 80RU00SHHV Laptop Akció</title>,4 GB,2.6 GHz,,"
          229 330 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-700-80ru00shhv-p361315849/,Nvidia GeForce GTX 950M,4 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
,<title>Dell Inspiron 5567 DI5567A4-7200-8GH1TDF3BK-11 Notebook Árak - Dell Inspiron 5567 DI5567A4-7200-8GH1TDF3BK-11 Laptop Akció</title>,4 GB,2.5 GHz,,"
          207 900 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-di5567a4-7200-8gh1tdf3bk-11-p353367483/,AMD Radeon R7 M445,8 GB,Dedikált,7200U,2400 MHz,"15,6"""
16 GB,<title>ASUS VivoBook Max X541UJ-GQ021 Notebook Árak - ASUS VivoBook Max X541UJ-GQ021 Laptop Akció</title>,2 GB,2 GHz,1,"
          140 754 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/vivobook-max-x541uj-gq021-p359471731/,Nvidia GeForce 920M,4 GB,Dedikált,6006U,2133 MHz,"15.6"""
,<title>Dell Inspiron 5567 DI5567A2-7200-8GH1TW13BK-11 Notebook Árak - Dell Inspiron 5567 DI5567A2-7200-8GH1TW13BK-11 Laptop Akció</title>,2 GB,2.5 GHz,,"
          218 890 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-di5567a2-7200-8gh1tw13bk-11-p354070997/,AMD Radeon R7 M445,8 GB,Dedikált,7200U,2400 MHz,"15.6"""
,<title>Acer Aspire F5-573G-52VU W10 NX.GFHEU.001 Notebook Árak - Acer Aspire F5-573G-52VU W10 NX.GFHEU.001 Laptop Akció</title>,4 GB,2.5 GHz,,"
          194 920 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-f5-573g-52vu-w10-nx-gfheu-001-p350977521/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,,"15.6"""
,<title>ASUS X540LJ-XX403T Notebook Árak - ASUS X540LJ-XX403T Laptop Akció</title>,2 GB,1.7 GHz,,"
          134 999 Ft-tól
      ",Windows 10 Home,Intel Core i3,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/x540lj-xx403t-p342963646/,Nvidia GeForce 920M,4 GB,Dedikált,4005U,1600 MHz,"15.6"""
,<title>Acer Aspire E5-575G-558C LIN NX.GDVEU.006 Notebook Árak - Acer Aspire E5-575G-558C LIN NX.GDVEU.006 Laptop Akció</title>,2 GB,2.5 GHz,,"
          165 990 Ft-tól
      ",Linux,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-575g-558c-lin-nx-gdveu-006-p350169441/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Lenovo IdeaPad 100 80QQ019FRI Notebook Árak - Lenovo IdeaPad 100 80QQ019FRI Laptop Akció</title>,2 GB,2.20 GHz,1,"
          129 900 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-100-80qq019fri-p352963013/,Nvidia GeForce 920MX,4 GB,Dedikált,5200U,1600 MHz,"15.6"""
,<title>Lenovo IdeaPad 110 80UD00KCHV Notebook Árak - Lenovo IdeaPad 110 80UD00KCHV Laptop Akció</title>,2 GB,2 GHz,,"
          143 899 Ft-tól
      ",Windows 10 Home,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-110-80ud00kchv-p356393041/,AMD Radeon R5 M430,4 GB,Dedikált,6006U,2133 MHz,"15.6"""
,<title>Lenovo Legion Y520 80WK004WGE Notebook Árak - Lenovo Legion Y520 80WK004WGE Laptop Akció</title>,2 GB,,,"
          282 844 Ft
        ",Operációs rendszer nélkül,Intel Core i5,,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/legion-y520-80wk004wge-p366053109/,Nvidia GeForce GTX 1050 Ti,8 GB,Dedikált,7300HQ,,"15.6"""
,<title>ASUS VivoBook Max X541UV-XO413D Notebook Árak - ASUS VivoBook Max X541UV-XO413D Laptop Akció</title>,2 GB,2.5 GHz,,"
          205 690 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/vivobook-max-x541uv-xo413d-p354070133/,Nvidia GeForce 920MX,4 GB,Dedikált,6500U,2133 MHz,"15.6"""
16 GB,<title>Lenovo IdeaPad G50-45 80E301PDHV Notebook Árak - Lenovo IdeaPad G50-45 80E301PDHV Laptop Akció</title>,2 GB,2 GHz,2,"
          111 990 Ft-tól
      ",Operációs rendszer nélkül,AMD A-sorozat,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-g50-45-80e301pdhv-p311165587/,AMD Radeon R5 M330,4 GB,Dedikált,A8-6410,1600 MHz,"15.6"""
,<title>Acer Aspire E5-774G-39JF LIN NX.GG7EU.035 Notebook Árak - Acer Aspire E5-774G-39JF LIN NX.GG7EU.035 Laptop Akció</title>,2 GB,2 GHz,,"
          139 999 Ft-tól
      ",Linux,Intel Core i3,DDR4,1600 x 900,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-774g-39jf-lin-nx-gg7eu-035-p358366471/,Nvidia GeForce 940MX,4 GB,Dedikált,6006U,2133 MHz,"17.3"""
8 GB,<title>ASUS X540LJ-XX591D Notebook Árak - ASUS X540LJ-XX591D Laptop Akció</title>,1 GB,2 GHz,1,"
          119 900 Ft
        ",Operációs rendszer nélkül,Intel Core i3,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/x540lj-xx591d-p342960482/,Nvidia GeForce 920M,4 GB,Dedikált,5005U,1600 MHz,"15.6"""
,<title>Dell Inspiron 5767 225146 Notebook Árak - Dell Inspiron 5767 225146 Laptop Akció</title>,4 GB,2.5 GHz,,"
          229 990 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5767-225146-p356392591/,AMD Radeon R7 M445,8 GB,Dedikált,7200U,2133 MHz,"17.3"""
,<title>Dell Inspiron 7560 INSP7560-2 Notebook Árak - Dell Inspiron 7560 INSP7560-2 Laptop Akció</title>,2 GB,2.5 GHz,,"
          273 900 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-7560-insp7560-2-p363912677/,Nvidia GeForce 940MX,8 GB,Dedikált,7200U,2400 MHz,"15.6"""
12 GB,<title>ASUS K501UB-DM036D Notebook Árak - ASUS K501UB-DM036D Laptop Akció</title>,2 GB,2.5 GHz,1,"
          223 749 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/k501ub-dm036d-p343480388/,Nvidia GeForce 940M,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
16 GB,<title>Lenovo IdeaPad B51-30 80LK003XHV Notebook Árak - Lenovo IdeaPad B51-30 80LK003XHV Laptop Akció</title>,1 GB,1.6 GHz,2,"
          93 990 Ft
        ",Operációs rendszer nélkül,Intel DualCore,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-b51-30-80lk003xhv-p332053793/,Nvidia GeForce 920M,4 GB,Dedikált,N3050,1600 MHz,"15.6"""
16 GB,<title>Acer Aspire E5-573G-P61P LIN NX.MVMEU.020 Notebook Árak - Acer Aspire E5-573G-P61P LIN NX.MVMEU.020 Laptop Akció</title>,2 GB,1.9 GHz,2,"
          90 530 Ft-tól
      ",Linux,Intel DualCore,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-573g-p61p-lin-nx-mvmeu-020-p334023482/,Nvidia GeForce 920M,4 GB,Dedikált,3825U,1600 MHz,"15.6"""
,<title>Dell Inspiron 5567 228908 Notebook Árak - Dell Inspiron 5567 228908 Laptop Akció</title>,4 GB,2.7 GHz,,"
          276 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-228908-p365190755/,AMD Radeon R7 M445,16 GB,Dedikált,7500U,2400 MHz,"15.6"""
16 GB,<title>Lenovo IdeaPad B50-70 59-432426 Notebook Árak - Lenovo IdeaPad B50-70 59-432426 Laptop Akció</title>,2 GB,1.7 GHz,2,"
          104 900 Ft
        ",Operációs rendszer nélkül,Intel Core i3,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-b50-70-59-432426-p249136961/,AMD Radeon R5 M230,4 GB,Dedikált,4005U,1600 MHz,"15.6"""
,<title>Acer Aspire E5-575G-54NA NX.GDVEU.007 Notebook Árak - Acer Aspire E5-575G-54NA NX.GDVEU.007 Laptop Akció</title>,2 GB,2.5 GHz,,"
          174 800 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-575g-54na-nx-gdveu-007-p349375681/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Lenovo IdeaPad 310 80SM01BPHV Notebook Árak - Lenovo IdeaPad 310 80SM01BPHV Laptop Akció</title>,2 GB,2 GHz,,"
          128 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-310-80sm01bphv-p357218311/,Nvidia GeForce 920MX,4 GB,Dedikált,6006U,2133 MHz,"15.6"""
,<title>Lenovo IdeaPad 310 80SM00MHHV Notebook Árak - Lenovo IdeaPad 310 80SM00MHHV Laptop Akció</title>,2 GB,2.5 GHz,,"
          157 090 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-310-80sm00mhhv-p344094184/,Nvidia GeForce 920MX,4 GB,Dedikált,6500U,2133 MHz,"15.6"""
,<title>Dell Inspiron 3567 226383 Notebook Árak - Dell Inspiron 3567 226383 Laptop Akció</title>,2 GB,2.7 GHz,,"
          208 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-226383-p360772281/,AMD Radeon R5 M430,8 GB,Dedikált,7500U,2400 MHz,"15.6"""
,<title>ASUS K401UQ-FR008D Notebook Árak - ASUS K401UQ-FR008D Laptop Akció</title>,2 GB,2.3 GHz,2,"
          188 990 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/k401uq-fr008d-p358276599/,Nvidia GeForce 940MX,4 GB,Dedikált,6200U,2133 MHz,"14"""
,<title>Acer Aspire F5-573G-570L NX.GD9EC.001 Notebook Árak - Acer Aspire F5-573G-570L NX.GD9EC.001 Laptop Akció</title>,4 GB,2.3 GHz,,"
          229 990 Ft
        ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-f5-573g-570l-nx-gd9ec-001-p357347211/,Nvidia GeForce 940MX,8 GB,Dedikált,6200U,2133 MHz,"15.6"""
,<title>HP Pavilion 15-au114nh 1DM10EA Notebook Árak - HP Pavilion 15-au114nh 1DM10EA Laptop Akció</title>,2 GB,2.5 GHz,,"
          215 367 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/pavilion-15-au114nh-1dm10ea-p356818563/,Nvidia GeForce 940M,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
32 GB,<title>Dell Inspiron 5567 223751 Notebook Árak - Dell Inspiron 5567 223751 Laptop Akció</title>,4 GB,2.7 GHz,2,"
          269 900 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-223751-p353924331/,AMD Radeon R7 M445,8 GB,Dedikált,7500U,2133 MHz,"15.6"""
16 GB,<title>Lenovo IdeaPad Z51-70 80K601DAHV Notebook Árak - Lenovo IdeaPad Z51-70 80K601DAHV Laptop Akció</title>,2 GB,2.2 GHz,2,"
          199 900 Ft
        ",Windows 10 Home,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-z51-70-80k601dahv-p336547660/,AMD Radeon R9 M370,8 GB,Dedikált,5200U,1600 MHz,"15.6"""
8 GB,<title>Lenovo IdeaPad 510S 80TK008YHV Notebook Árak - Lenovo IdeaPad 510S 80TK008YHV Laptop Akció</title>,2 GB,2.3 GHz,1,"
          216 025 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-510s-80tk008yhv-p341924710/,AMD Radeon R5 M430,4 GB,Dedikált,6200U,2133 MHz,"14"""
32 GB,<title>Dell Inspiron 5567 INSP5567-8 Notebook Árak - Dell Inspiron 5567 INSP5567-8 Laptop Akció</title>,2 GB,2.5 GHz,2,"
          194 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-insp5567-8-p353924715/,AMD Radeon R7 M445,8 GB,Dedikált,7200U,2400 MHz,"15.6"""
,<title>ASUS F540LJ-XX048T Notebook Árak - ASUS F540LJ-XX048T Laptop Akció</title>,2 GB,,,"
          150 703 Ft
        ",Windows 10 Home,Intel Core i3,,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/f540lj-xx048t-p332728653/,Nvidia GeForce 920M,8 GB,Dedikált,4005U,,"15.6"""
32 GB,<title>Dell Inspiron 5567 INSP5567-9 Notebook Árak - Dell Inspiron 5567 INSP5567-9 Laptop Akció</title>,2 GB,2.5 GHz,2,"
          181 458 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-insp5567-9-p353924711/,AMD Radeon R7 M445,4 GB,Dedikált,7200U,2400 MHz,"15.6"""
,<title>Dell Inspiron 3567 DI3567A2-7500-8GH1TW14FG-11 Notebook Árak - Dell Inspiron 3567 DI3567A2-7500-8GH1TW14FG-11 Laptop Akció</title>,2 GB,2.7 GHz,,"
          229 960 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-di3567a2-7500-8gh1tw14fg-11-p355968229/,AMD Radeon R5 M430,8 GB,Dedikált,7500U,2133 MHz,"15.6"""
,<title>HP Pavilion 15-au106nh Z3A88EA Notebook Árak - HP Pavilion 15-au106nh Z3A88EA Laptop Akció</title>,2 GB,2.5 GHz,,"
          226 890 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/pavilion-15-au106nh-z3a88ea-p355172027/,Nvidia GeForce 940MX,8 GB,Dedikált,7200U,2133 MHz,"15.6"""
16 GB,<title>Acer Aspire F5-571G-39CU LIN NX.GA2EU.002 Notebook Árak - Acer Aspire F5-571G-39CU LIN NX.GA2EU.002 Laptop Akció</title>,2 GB,2 GHz,2,"
          127 900 Ft-tól
      ",Linux,Intel Core i3,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/acer/aspire-f5-571g-39cu-lin-nx-ga2eu-002-p327547191/,Nvidia GeForce 920M,4 GB,Dedikált,5005U,1600 MHz,"15.6"""
,<title>Dell Inspiron 5559 210769 Notebook Árak - Dell Inspiron 5559 210769 Laptop Akció</title>,4 GB,2.3 GHz,,"
          189 900 Ft-tól
      ",Linux,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-210769-p333723633/,AMD Radeon R5 M335,8 GB,Dedikált,6200U,1600 MHz,"15.6"""
16 GB,<title>Dell Inspiron 5559 DI5559A4-6500-8GS25DFT4SM-11 Notebook Árak - Dell Inspiron 5559 DI5559A4-6500-8GS25DFT4SM-11 Laptop Akció</title>,4 GB,2.5 GHz,2,"262 900 Ft 
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-di5559a4-6500-8gs25dft4sm-11-p328197735/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>Acer Aspire F5-573G-524U LIN NX.GHUEU.005 Notebook Árak - Acer Aspire F5-573G-524U LIN NX.GHUEU.005 Laptop Akció</title>,4 GB,2.5 GHz,,"
          192 474 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-f5-573g-524u-lin-nx-ghueu-005-p349045528/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
32 GB,<title>Acer Aspire E5-575G-56UR LIN NX.GDWEU.042 Notebook Árak - Acer Aspire E5-575G-56UR LIN NX.GDWEU.042 Laptop Akció</title>,2 GB,2.5 GHz,2,"
          176 392 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-575g-56ur-lin-nx-gdweu-042-p349112799/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Dell Inspiron 5567 225375 Notebook Árak - Dell Inspiron 5567 225375 Laptop Akció</title>,4 GB,2.7 GHz,,"
          274 000 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-225375-p358837281/,AMD Radeon R7 M445,16 GB,Dedikált,7500U,2400 MHz,"15.6"""
,<title>Dell Inspiron 5767 DI5767A4-7500-16GH2TDF3BK-11 Notebook Árak - Dell Inspiron 5767 DI5767A4-7500-16GH2TDF3BK-11 Laptop Akció</title>,4 GB,2.7 GHz,,"
          292 837 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5767-di5767a4-7500-16gh2tdf3bk-11-p354070297/,AMD Radeon R7 M445,16 GB,Dedikált,7500U,2400 MHz,"17.3"""
,<title>Acer Aspire E5-573G-587Y LIN NX.MVMEU.092 Notebook Árak - Acer Aspire E5-573G-587Y LIN NX.MVMEU.092 Laptop Akció</title>,2 GB,1.6 GHz,,"
          139 900 Ft
        ",Linux,Intel Core i5,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-573g-587y-lin-nx-mvmeu-092-p346787088/,Nvidia GeForce 920M,4 GB,Dedikált,4200U,1600 MHz,"15.6"""
16 GB,<title>ASUS X756UV-TY133D Notebook Árak - ASUS X756UV-TY133D Laptop Akció</title>,2 GB,2.4 GHz,2,"
          170 990 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR4,1600 x 900,https://www.arukereso.hu/notebook-c3100/asus/x756uv-ty133d-p351369397/,Nvidia GeForce 920MX,4 GB,Dedikált,7100U,2133 MHz,"17.3"""
,<title>ASUS X756UV-TY132D Notebook Árak - ASUS X756UV-TY132D Laptop Akció</title>,2 GB,2.4 GHz,,"
          165 890 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR4,1600 x 900,https://www.arukereso.hu/notebook-c3100/asus/x756uv-ty132d-p352962995/,Nvidia GeForce 920MX,4 GB,Dedikált,7100U,2133 MHz,"17.3"""
,<title>Dell Inspiron 5567 225370 Notebook Árak - Dell Inspiron 5567 225370 Laptop Akció</title>,2 GB,2.5 GHz,,"
          174 420 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-225370-p358837485/,AMD Radeon R7 M445,4 GB,Dedikált,7200U,2400 MHz,"15.6"""
