core,name,clock,price,rank,link,other_name,g3d_mark,description
Socket:LGA1155Clockspeed:2.3 GHzTurbo Speed:3.3 GHz4Typical TDP:45 W,Intel Core i5-3570T @ 2.30GHz,Socket:LGA11552.3 GHzTurbo Speed:3.3 GHzNo of Cores:4Typical TDP:45 W,,5877Single Thread Rating: 1725,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3570T+%40+2.30GHz&id=1477,Intel(R) Core(TM) i5-3570T CPU @ 2.30GHz,,
Socket:LGA1155Clockspeed:3.1 GHzTurbo Speed:3.8 GHz4Typical TDP:65 W,Intel Core i5-3570S @ 3.10GHz,Socket:LGA11553.1 GHzTurbo Speed:3.8 GHzNo of Cores:4Typical TDP:65 W,,6636Single Thread Rating: 1979,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3570S+%40+3.10GHz&id=829,Intel(R) Core(TM) i5-3570S CPU @ 3.10GHz,,
Socket:LGA1155Clockspeed:3.4 GHzTurbo Speed:3.8 GHz4Typical TDP:77 W,Intel Core i5-3570K @ 3.40GHz,Socket:LGA11553.4 GHzTurbo Speed:3.8 GHzNo of Cores:4Typical TDP:77 W,,7145Single Thread Rating: 2028,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3570K+%40+3.40GHz&id=828,Intel(R) Core(TM) i5-3570K CPU @ 3.40GHz,,
Socket:LGA1155Clockspeed:3.4 GHzTurbo Speed:3.8 GHz4Typical TDP:77 W,Intel Core i5-3570 @ 3.40GHz,Socket:LGA11553.4 GHzTurbo Speed:3.8 GHzNo of Cores:4Typical TDP:77 W,,7023Single Thread Rating: 2015,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3570+%40+3.40GHz&id=827,Intel(R) Core(TM) i5-3570 CPU @ 3.40GHz,,
Socket:LGA1155Clockspeed:3.0 GHzTurbo Speed:3.7 GHz4Typical TDP:65 W,Intel Core i5-3550S @ 3.00GHz,Socket:LGA11553.0 GHzTurbo Speed:3.7 GHzNo of Cores:4Typical TDP:65 W,,6834Single Thread Rating: 1983,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3550S+%40+3.00GHz&id=826,Intel(R) Core(TM) i5-3550S CPU @ 3.00GHz,,
Socket:LGA1155Clockspeed:3.3 GHzTurbo Speed:3.7 GHz4Typical TDP:77 W,Intel Core i5-3550 @ 3.30GHz,Socket:LGA11553.3 GHzTurbo Speed:3.7 GHzNo of Cores:4Typical TDP:77 W,,6858Single Thread Rating: 1966,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3550+%40+3.30GHz&id=825,Intel(R) Core(TM) i5-3550 CPU @ 3.30GHz,,
Socket:LGA1155Clockspeed:2.9 GHzTurbo Speed:3.6 GHz4Typical TDP:65 W,Intel Core i5-3475S @ 2.90GHz,Socket:LGA11552.9 GHzTurbo Speed:3.6 GHzNo of Cores:4Typical TDP:65 W,,6398Single Thread Rating: 1890,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3475S+%40+2.90GHz&id=1775,Intel(R) Core(TM) i5-3475S CPU @ 2.90GHz,,
Socket:LGA1155Clockspeed:2.9 GHzTurbo Speed:3.6 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5-3470T @ 2.90GHz,Socket:LGA11552.9 GHzTurbo Speed:3.6 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,4497Single Thread Rating: 1857,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3470T+%40+2.90GHz&id=824,Intel(R) Core(TM) i5-3470T CPU @ 2.90GHz,,
Socket:LGA1155Clockspeed:2.9 GHzTurbo Speed:3.6 GHz4Typical TDP:65 W,Intel Core i5-3470S @ 2.90GHz,Socket:LGA11552.9 GHzTurbo Speed:3.6 GHzNo of Cores:4Typical TDP:65 W,,6245Single Thread Rating: 1861,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3470S+%40+2.90GHz&id=823,Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz,,
Socket:LGA1155Clockspeed:2.8 GHzTurbo Speed:3.5 GHz4Typical TDP:65 W,Intel Core i5-3450S @ 2.80GHz,Socket:LGA11552.8 GHzTurbo Speed:3.5 GHzNo of Cores:4Typical TDP:65 W,,6129Single Thread Rating: 1803,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3450S+%40+2.80GHz&id=821,Intel(R) Core(TM) i5-3450S CPU @ 2.80GHz,,
Socket:LGA1155Clockspeed:3.1 GHzTurbo Speed:3.5 GHz4Typical TDP:77 W,Intel Core i5-3450 @ 3.10GHz,Socket:LGA11553.1 GHzTurbo Speed:3.5 GHzNo of Cores:4Typical TDP:77 W,,6471Single Thread Rating: 1853,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3450+%40+3.10GHz&id=820,Intel(R) Core(TM) i5-3450 CPU @ 3.10GHz,,
Socket:BGA1023Clockspeed:1.5 GHzTurbo Speed:2.3 GHz2 (2 logical cores per physical)Typical TDP:13 W,Intel Core i5-3439Y @ 1.50GHz,Socket:BGA10231.5 GHzTurbo Speed:2.3 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:13 W,,2957Single Thread Rating: 1199,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3439Y+%40+1.50GHz&id=2050,Intel(R) Core(TM) i5-3439Y CPU @ 1.50GHz,,
Socket:BGA1023Clockspeed:1.9 GHzTurbo Speed:2.9 GHz2 (2 logical cores per physical)Typical TDP:17 W,Intel Core i5-3437U @ 1.90GHz,Socket:BGA10231.9 GHzTurbo Speed:2.9 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:17 W,,3611Single Thread Rating: 1453,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3437U+%40+1.90GHz&id=1828,Intel(R) Core(TM) i5-3437U CPU @ 1.90GHz,,
Socket:BGA1023Clockspeed:1.8 GHzTurbo Speed:2.8 GHz2 (2 logical cores per physical)Typical TDP:17 W,Intel Core i5-3427U @ 1.80GHz,Socket:BGA10231.8 GHzTurbo Speed:2.8 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:17 W,,3531Single Thread Rating: 1414,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3427U+%40+1.80GHz&id=819,Intel(R) Core(TM) i5-3427U CPU @ 1.80GHz,,
"Socket:FCPGA988, FCBGA1Clockspeed:2.9 GHzTurbo Speed:3.6 GHz2 (2 logical cores per physical)Typical TDP:35 W",Intel Core i5-3380M @ 2.90GHz,"Socket:FCPGA988, FCBGA12.9 GHzTurbo Speed:3.6 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W",,4416Single Thread Rating: 1795,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3380M+%40+2.90GHz&id=1973,Intel(R) Core(TM) i5-3380M CPU @ 2.90GHz,,
Socket:BGA1023Clockspeed:2.8 GHzTurbo Speed:3.5 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5-3360M @ 2.80GHz,Socket:BGA10232.8 GHzTurbo Speed:3.5 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,4385Single Thread Rating: 1761,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3360M+%40+2.80GHz&id=818,Intel(R) Core(TM) i5-3360M CPU @ 2.80GHz,,
Socket:LGA1155Clockspeed:3.1 GHzTurbo Speed:3.3 GHz4Typical TDP:69 W,Intel Core i5-3350P @ 3.10GHz,Socket:LGA11553.1 GHzTurbo Speed:3.3 GHzNo of Cores:4Typical TDP:69 W,,6108Single Thread Rating: 1746,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3350P+%40+3.10GHz&id=1476,Intel(R) Core(TM) i5-3350P CPU @ 3.10GHz,,
Socket:LGA1155Clockspeed:2.8 GHzTurbo Speed:3.3 GHz4Typical TDP:65 W,Intel Core i5-3340S @ 2.80GHz,Socket:LGA11552.8 GHzTurbo Speed:3.3 GHzNo of Cores:4Typical TDP:65 W,,5730Single Thread Rating: 1716,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3340S+%40+2.80GHz&id=2090,Intel(R) Core(TM) i5-3340S CPU @ 2.80GHz,,
Socket:LGA1155Clockspeed:3.2 GHzTurbo Speed:3.6 GHz4Typical TDP:77 W,Intel Core i5-3470 @ 3.20GHz,Socket:LGA11553.2 GHzTurbo Speed:3.6 GHzNo of Cores:4Typical TDP:77 W,,6611Single Thread Rating: 1912,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3470+%40+3.20GHz&id=822,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz,,
Socket:BGA1023Clockspeed:2.7 GHzTurbo Speed:3.4 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5-3340M @ 2.70GHz,Socket:BGA10232.7 GHzTurbo Speed:3.4 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,4220Single Thread Rating: 1697,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3340M+%40+2.70GHz&id=1889,Intel(R) Core(TM) i5-3340M CPU @ 2.70GHz,,
Socket:LGA1155Clockspeed:3.1 GHzTurbo Speed:3.3 GHz4Typical TDP:77 W,Intel Core i5-3340 @ 3.10GHz,Socket:LGA11553.1 GHzTurbo Speed:3.3 GHzNo of Cores:4Typical TDP:77 W,,6040Single Thread Rating: 1750,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3340+%40+3.10GHz&id=2071,Intel(R) Core(TM) i5-3340 CPU @ 3.10GHz,,
Socket:BGA1023Clockspeed:1.5 GHzTurbo Speed:2.0 GHz2 (2 logical cores per physical)Typical TDP:13 W,Intel Core i5-3339Y @ 1.50GHz,Socket:BGA10231.5 GHzTurbo Speed:2.0 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:13 W,,2228Single Thread Rating: 925,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3339Y+%40+1.50GHz&id=1984,Intel(R) Core(TM) i5-3339Y CPU @ 1.50GHz,,
Socket:BGA1023Clockspeed:1.8 GHzTurbo Speed:2.7 GHz2 (2 logical cores per physical)Typical TDP:17 W,Intel Core i5-3337U @ 1.80GHz,Socket:BGA10231.8 GHzTurbo Speed:2.7 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:17 W,,3212Single Thread Rating: 1274,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3337U+%40+1.80GHz&id=1850,Intel(R) Core(TM) i5-3337U CPU @ 1.80GHz,,
Socket:LGA1155Clockspeed:2.7 GHzTurbo Speed:3.2 GHz4Typical TDP:65 W,Intel Core i5-3335S @ 2.70GHz,Socket:LGA11552.7 GHzTurbo Speed:3.2 GHzNo of Cores:4Typical TDP:65 W,,5768Single Thread Rating: 1669,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3335S+%40+2.70GHz&id=1811,Intel(R) Core(TM) i5-3335S CPU @ 2.70GHz,,
Socket:LGA1155Clockspeed:2.7 GHzTurbo Speed:3.2 GHz4Typical TDP:65 W,Intel Core i5-3330S @ 2.70GHz,Socket:LGA11552.7 GHzTurbo Speed:3.2 GHzNo of Cores:4Typical TDP:65 W,,5623Single Thread Rating: 1652,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3330S+%40+2.70GHz&id=1794,Intel(R) Core(TM) i5-3330S CPU @ 2.70GHz,,
Socket:LGA1155Clockspeed:3.0 GHzTurbo Speed:3.2 GHz4Typical TDP:77 W,Intel Core i5-3330 @ 3.00GHz,Socket:LGA11553.0 GHzTurbo Speed:3.2 GHzNo of Cores:4Typical TDP:77 W,,5892Single Thread Rating: 1698,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3330+%40+3.00GHz&id=1475,Intel(R) Core(TM) i5-3330 CPU @ 3.00GHz,,
Socket:BGA1023Clockspeed:2.6 GHzTurbo Speed:3.3 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5-3320M @ 2.60GHz,Socket:BGA10232.6 GHzTurbo Speed:3.3 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,4063Single Thread Rating: 1636,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3320M+%40+2.60GHz&id=817,Intel(R) Core(TM) i5-3320M CPU @ 2.60GHz,,
Socket:PGA988Clockspeed:2.6 GHzTurbo Speed:3.2 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5-3230M @ 2.60GHz,Socket:PGA9882.6 GHzTurbo Speed:3.2 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,3922Single Thread Rating: 1579,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3230M+%40+2.60GHz&id=1849,Intel(R) Core(TM) i5-3230M CPU @ 2.60GHz,,
Socket:PGA988BClockspeed:2.5 GHzTurbo Speed:3.1 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5-3210M @ 2.50GHz,Socket:PGA988B2.5 GHzTurbo Speed:3.1 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,3800Single Thread Rating: 1520,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-3210M+%40+2.50GHz&id=815,Intel(R) Core(TM) i5-3210M CPU @ 2.50GHz,,
Clockspeed:2.7 GHzTurbo Speed:3.4 GHz2 (2 logical cores per physical),Intel Core i5-2560M @ 2.70GHz,2.7 GHzTurbo Speed:3.4 GHzNo of Cores:2 (2 logical cores per physical),,3752Single Thread Rating: 1398,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2560M+%40+2.70GHz&id=2282,Intel(R) Core(TM) i5-2560M CPU @ 2.70GHz,,
Socket:BGA1023Clockspeed:1.7 GHzTurbo Speed:2.7 GHz2 (2 logical cores per physical)Typical TDP:17 W,Intel Core i5-2557M @ 1.70GHz,Socket:BGA10231.7 GHzTurbo Speed:2.7 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:17 W,,2667Single Thread Rating: 1112,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2557M+%40+1.70GHz&id=814,Intel(R) Core(TM) i5-2557M CPU @ 1.70GHz,,
Socket:LGA1155Clockspeed:3.4 GHzTurbo Speed:3.8 GHz4Typical TDP:95 W,Intel Core i5-2550K @ 3.40GHz,Socket:LGA11553.4 GHzTurbo Speed:3.8 GHzNo of Cores:4Typical TDP:95 W,,6699Single Thread Rating: 1956,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2550K+%40+3.40GHz&id=813,Intel(R) Core(TM) i5-2550K CPU @ 3.40GHz,,
Socket:BGA1023Clockspeed:2.6 GHzTurbo Speed:3.3 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5-2540M @ 2.60GHz,Socket:BGA10232.6 GHzTurbo Speed:3.3 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,3761Single Thread Rating: 1561,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2540M+%40+2.60GHz&id=812,Intel(R) Core(TM) i5-2540M CPU @ 2.60GHz,,
Socket:BGA1023Clockspeed:1.4 GHzTurbo Speed:2.3 GHz2 (2 logical cores per physical)Typical TDP:17 W,Intel Core i5-2537M @ 1.40GHz,Socket:BGA10231.4 GHzTurbo Speed:2.3 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:17 W,,2105Single Thread Rating: 884,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2537M+%40+1.40GHz&id=810,Intel(R) Core(TM) i5-2537M CPU @ 1.40GHz,,
Socket:PGA988BClockspeed:2.5 GHzTurbo Speed:3.2 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5-2520M @ 2.50GHz,Socket:PGA988B2.5 GHzTurbo Speed:3.2 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,3566Single Thread Rating: 1494,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2520M+%40+2.50GHz&id=809,Intel(R) Core(TM) i5-2520M CPU @ 2.50GHz,,
Socket:BGA1023Clockspeed:2.5 GHzTurbo Speed:3.1 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5-2515E @ 2.50GHz,Socket:BGA10232.5 GHzTurbo Speed:3.1 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,3313Single Thread Rating: 1321,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2515E+%40+2.50GHz&id=808,Intel(R) Core(TM) i5-2515E CPU @ 2.50GHz,,
Socket:PGA988BClockspeed:2.5 GHzTurbo Speed:3.1 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5-2510E @ 2.50GHz,Socket:PGA988B2.5 GHzTurbo Speed:3.1 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,3614Single Thread Rating: 1533,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2510E+%40+2.50GHz&id=807,Intel(R) Core(TM) i5-2510E CPU @ 2.50GHz,,
Socket:LGA1155Clockspeed:2.3 GHzTurbo Speed:3.3 GHz4Typical TDP:45 W,Intel Core i5-2500T @ 2.30GHz,Socket:LGA11552.3 GHzTurbo Speed:3.3 GHzNo of Cores:4Typical TDP:45 W,,4680Single Thread Rating: 1597,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2500T+%40+2.30GHz&id=806,Intel(R) Core(TM) i5-2500T CPU @ 2.30GHz,,
Socket:LGA1155Clockspeed:2.7 GHzTurbo Speed:3.7 GHz4Typical TDP:65 W,Intel Core i5-2500S @ 2.70GHz,Socket:LGA11552.7 GHzTurbo Speed:3.7 GHzNo of Cores:4Typical TDP:65 W,,5269Single Thread Rating: 1816,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2500S+%40+2.70GHz&id=805,Intel(R) Core(TM) i5-2500S CPU @ 2.70GHz,,
Socket:LGA1155Clockspeed:3.3 GHzTurbo Speed:3.7 GHz4Typical TDP:95 W,Intel Core i5-2500K @ 3.30GHz,Socket:LGA11553.3 GHzTurbo Speed:3.7 GHzNo of Cores:4Typical TDP:95 W,,6460Single Thread Rating: 1899,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2500K+%40+3.30GHz&id=804,Intel(R) Core(TM) i5-2500K CPU @ 3.30GHz,,
Socket:LGA1155Clockspeed:3.3 GHzTurbo Speed:3.7 GHz4Typical TDP:95 W,Intel Core i5-2500 @ 3.30GHz,Socket:LGA11553.3 GHzTurbo Speed:3.7 GHzNo of Cores:4Typical TDP:95 W,,6274Single Thread Rating: 1874,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2500+%40+3.30GHz&id=803,Intel(R) Core(TM) i5-2500 CPU @ 3.30GHz,,
Socket:BGA1023Clockspeed:1.6 GHzTurbo Speed:2.3 GHz2 (2 logical cores per physical)Typical TDP:17 W,Intel Core i5-2467M @ 1.60GHz,Socket:BGA10231.6 GHzTurbo Speed:2.3 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:17 W,,2324Single Thread Rating: 947,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2467M+%40+1.60GHz&id=802,Intel(R) Core(TM) i5-2467M CPU @ 1.60GHz,,
Socket:LGA1155Clockspeed:3.2 GHzTurbo Speed:3.5 GHz4Typical TDP:95 W,Intel Core i5-2450P @ 3.20GHz,Socket:LGA11553.2 GHzTurbo Speed:3.5 GHzNo of Cores:4Typical TDP:95 W,,6119Single Thread Rating: 1770,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2450P+%40+3.20GHz&id=801,Intel(R) Core(TM) i5-2450P CPU @ 3.20GHz,,
Socket:BGA1023Clockspeed:2.5 GHzTurbo Speed:3.1 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5-2450M @ 2.50GHz,Socket:BGA10232.5 GHzTurbo Speed:3.1 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,3404Single Thread Rating: 1404,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2450M+%40+2.50GHz&id=800,Intel(R) Core(TM) i5-2450M CPU @ 2.50GHz,,
Socket:BGA1023Clockspeed:2.4 GHzTurbo Speed:3.0 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5-2435M @ 2.40GHz,Socket:BGA10232.4 GHzTurbo Speed:3.0 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,3287Single Thread Rating: 1359,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2435M+%40+2.40GHz&id=799,Intel(R) Core(TM) i5-2435M CPU @ 2.40GHz,,
Socket:PGA988BClockspeed:2.4 GHzTurbo Speed:3.0 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5-2430M @ 2.40GHz,Socket:PGA988B2.4 GHzTurbo Speed:3.0 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,3276Single Thread Rating: 1365,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2430M+%40+2.40GHz&id=798,Intel(R) Core(TM) i5-2430M CPU @ 2.40GHz,,
Socket:BGA1023Clockspeed:2.3 GHzTurbo Speed:2.9 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5-2415M @ 2.30GHz,Socket:BGA10232.3 GHzTurbo Speed:2.9 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,3298Single Thread Rating: 1379,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2415M+%40+2.30GHz&id=797,Intel(R) Core(TM) i5-2415M CPU @ 2.30GHz,,
"Socket:FCBGA1023, PPGClockspeed:2.3 GHzTurbo Speed:2.9 GHz2 (2 logical cores per physical)Typical TDP:35 W",Intel Core i5-2410M @ 2.30GHz,"Socket:FCBGA1023, PPG2.3 GHzTurbo Speed:2.9 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W",,3159Single Thread Rating: 1326,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2410M+%40+2.30GHz&id=796,Intel(R) Core(TM) i5-2410M CPU @ 2.30GHz,,
Socket:LGA1155Clockspeed:2.5 GHzTurbo Speed:3.3 GHz4Typical TDP:65 W,Intel Core i5-2405S @ 2.50GHz,Socket:LGA11552.5 GHzTurbo Speed:3.3 GHzNo of Cores:4Typical TDP:65 W,,5004Single Thread Rating: 1599,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2405S+%40+2.50GHz&id=795,Intel(R) Core(TM) i5-2405S CPU @ 2.50GHz,,
"Description:Intel HD Graphics 3000Socket:LGA1155, FCLGA11Clockspeed:2.5 GHzTurbo Speed:3.3 GHz4Typical TDP:65 W",Intel Core i5-24050S @ 2.50GHz,"Description:Intel HD Graphics 3000Socket:LGA1155, FCLGA112.5 GHzTurbo Speed:3.3 GHzNo of Cores:4Typical TDP:65 W",,4928Single Thread Rating: 1333,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-24050S+%40+2.50GHz&id=1958,Intel(R) Core(TM) i5-24050S CPU @ 2.50GHz,,"Intel HD Graphics 3000Socket:LGA1155, FCLGA11Clockspeed:2.5 GHzTurbo Speed:3.3 GHzNo of Cores:4Typical TDP:65 W"
Socket:LGA1155Clockspeed:2.5 GHzTurbo Speed:3.3 GHz4Typical TDP:65 W,Intel Core i5-2400S @ 2.50GHz,Socket:LGA11552.5 GHzTurbo Speed:3.3 GHzNo of Cores:4Typical TDP:65 W,,4908Single Thread Rating: 1603,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2400S+%40+2.50GHz&id=794,Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz,,
Socket:LGA1155Clockspeed:3.1 GHzTurbo Speed:3.4 GHz4Typical TDP:95 W,Intel Core i5-2400 @ 3.10GHz,Socket:LGA11553.1 GHzTurbo Speed:3.4 GHzNo of Cores:4Typical TDP:95 W,,5889Single Thread Rating: 1742,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2400+%40+3.10GHz&id=793,Intel(R) Core(TM) i5-2400 CPU @ 3.10GHz,,
Socket:LGA1155Clockspeed:2.7 GHzTurbo Speed:3.5 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5-2390T @ 2.70GHz,Socket:LGA11552.7 GHzTurbo Speed:3.5 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,4276Single Thread Rating: 1742,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2390T+%40+2.70GHz&id=792,Intel(R) Core(TM) i5-2390T CPU @ 2.70GHz,,
Socket:LGA1155Clockspeed:3.1 GHzTurbo Speed:3.4 GHz4Typical TDP:95 W,Intel Core i5-2380P @ 3.10GHz,Socket:LGA11553.1 GHzTurbo Speed:3.4 GHzNo of Cores:4Typical TDP:95 W,,5655Single Thread Rating: 1647,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2380P+%40+3.10GHz&id=791,Intel(R) Core(TM) i5-2380P CPU @ 3.10GHz,,
Socket:LGA1155Clockspeed:3.0 GHzTurbo Speed:3.3 GHz4Typical TDP:95 W,Intel Core i5-2320 @ 3.00GHz,Socket:LGA11553.0 GHzTurbo Speed:3.3 GHzNo of Cores:4Typical TDP:95 W,,5725Single Thread Rating: 1693,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2320+%40+3.00GHz&id=790,Intel(R) Core(TM) i5-2320 CPU @ 3.00GHz,,
Socket:LGA1155Clockspeed:2.9 GHzTurbo Speed:3.2 GHz4Typical TDP:95 W,Intel Core i5-2310 @ 2.90GHz,Socket:LGA11552.9 GHzTurbo Speed:3.2 GHzNo of Cores:4Typical TDP:95 W,,5493Single Thread Rating: 1621,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2310+%40+2.90GHz&id=789,Intel(R) Core(TM) i5-2310 CPU @ 2.90GHz,,
Socket:LGA1155Clockspeed:2.8 GHzTurbo Speed:3.1 GHz4Typical TDP:95 W,Intel Core i5-2300 @ 2.80GHz,Socket:LGA11552.8 GHzTurbo Speed:3.1 GHzNo of Cores:4Typical TDP:95 W,,5308Single Thread Rating: 1574,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5-2300+%40+2.80GHz&id=788,Intel(R) Core(TM) i5-2300 CPU @ 2.80GHz,,
Socket:BGA1288Clockspeed:2.4 GHz2 (2 logical cores per physical)Typical TDP:35 W,Intel Core i5 E 520 @ 2.40GHz,Socket:BGA12882.4 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:35 W,,2486Single Thread Rating: 1011,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5+E+520+%40+2.40GHz&id=2007,Intel(R) Core(TM) i5 CPU E 520 @ 2.40GHz,,
Socket:LGA1156Clockspeed:2.4 GHzTurbo Speed:3.2 GHz4Typical TDP:82 W,Intel Core i5 750S @ 2.40GHz,Socket:LGA11562.4 GHzTurbo Speed:3.2 GHzNo of Cores:4Typical TDP:82 W,,2197Single Thread Rating: 987,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i5+750S+%40+2.40GHz&id=1659,Intel(R) Core(TM) i5 CPU S 750 @ 2.40GHz,,
