core,name,clock,price,rank,link,other_name,g3d_mark,description
Description:Socket:939Clockspeed:2.6 GHz1Max TDP:104 W,AMD Opteron 152,Description:Socket:9392.6 GHzNo of Cores:1Max TDP:104 W,,658Single Thread Rating: 7491,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+152&id=272,AMD Opteron(tm) Processor 152,,Socket:939Clockspeed:2.6 GHzNo of Cores:1Max TDP:104 W
Description:Socket:939Clockspeed:2.4 GHz1Max TDP:85.3 W,AMD Opteron 150,Description:Socket:9392.4 GHzNo of Cores:1Max TDP:85.3 W,,604Single Thread Rating: 7251,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+150&id=1563,AMD Opteron(tm) Processor 150,,Socket:939Clockspeed:2.4 GHzNo of Cores:1Max TDP:85.3 W
Description:Socket:939Clockspeed:2.2 GHz1Max TDP:85.3 W,AMD Opteron 148,Description:Socket:9392.2 GHzNo of Cores:1Max TDP:85.3 W,,603Single Thread Rating: 6821,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+148&id=271,AMD Opteron(tm) Processor 148,,Socket:939Clockspeed:2.2 GHzNo of Cores:1Max TDP:85.3 W
Description:Socket:939Clockspeed:2.0 GHz1Max TDP:67 W,AMD Opteron 146,Description:Socket:9392.0 GHzNo of Cores:1Max TDP:67 W,,532Single Thread Rating: 6161,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+146&id=270,AMD Opteron(tm) Processor 146,,Socket:939Clockspeed:2.0 GHzNo of Cores:1Max TDP:67 W
Description:Socket:939Clockspeed:1.8 GHz1Max TDP:67 W,AMD Opteron 144,Description:Socket:9391.8 GHzNo of Cores:1Max TDP:67 W,,511,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+144&id=1562,AMD Opteron(tm) Processor 144,,Socket:939Clockspeed:1.8 GHzNo of Cores:1Max TDP:67 W
Description:Socket:940Clockspeed:1.6 GHz1Max TDP:84.7 W,AMD Opteron 142,Description:Socket:9401.6 GHzNo of Cores:1Max TDP:84.7 W,,428,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+142&id=1561,AMD Opteron(tm) Processor 142,,Socket:940Clockspeed:1.6 GHzNo of Cores:1Max TDP:84.7 W
Description:Socket:940Clockspeed:1.4 GHz1Max TDP:84.7 W,AMD Opteron 140,Description:Socket:9401.4 GHzNo of Cores:1Max TDP:84.7 W,,396,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+140&id=269,AMD Opteron(tm) Processor 140,,Socket:940Clockspeed:1.4 GHzNo of Cores:1Max TDP:84.7 W
Description:Socket:AM3Clockspeed:2.5 GHz4Max TDP:75 W,AMD Opteron 1381,Description:Socket:AM32.5 GHzNo of Cores:4Max TDP:75 W,,3065Single Thread Rating: 915,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+1381&id=1406,Quad-Core AMD Opteron(tm) Processor 1381,,Socket:AM3Clockspeed:2.5 GHzNo of Cores:4Max TDP:75 W
Description:Socket:AM2Clockspeed:2.3 GHz4Max TDP:75 W,AMD Opteron 1356,Description:Socket:AM22.3 GHzNo of Cores:4Max TDP:75 W,,2765Single Thread Rating: 840,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+1356&id=1405,Quad-Core AMD Opteron(tm) Processor 1356,,Socket:AM2Clockspeed:2.3 GHzNo of Cores:4Max TDP:75 W
Description:Socket:AM2Clockspeed:2.2 GHz4Max TDP:75 W,AMD Opteron 1354,Description:Socket:AM22.2 GHzNo of Cores:4Max TDP:75 W,,2577Single Thread Rating: 758,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+1354&id=1404,Quad-Core AMD Opteron(tm) Processor 1354,,Socket:AM2Clockspeed:2.2 GHzNo of Cores:4Max TDP:75 W
Description:Socket:AM2Clockspeed:2.1 GHz4Max TDP:75 W,AMD Opteron 1352,Description:Socket:AM22.1 GHzNo of Cores:4Max TDP:75 W,,2459Single Thread Rating: 740,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+1352&id=1403,Quad-Core AMD Opteron(tm) Processor 1352,,Socket:AM2Clockspeed:2.1 GHzNo of Cores:4Max TDP:75 W
Description:Socket:AM2Clockspeed:3.0 GHz2Max TDP:103 W,AMD Opteron 1222,Description:Socket:AM23.0 GHzNo of Cores:2Max TDP:103 W,,1757Single Thread Rating: 938,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+1222&id=534,Dual-Core AMD Opteron(tm) Processor 1222,,Socket:AM2Clockspeed:3.0 GHzNo of Cores:2Max TDP:103 W
Description:Socket:AM2Clockspeed:2.8 GHz2Max TDP:103 W,AMD Opteron 1220,Description:Socket:AM22.8 GHzNo of Cores:2Max TDP:103 W,,1612Single Thread Rating: 891,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+1220&id=533,Dual-Core AMD Opteron(tm) Processor 1220,,Socket:AM2Clockspeed:2.8 GHzNo of Cores:2Max TDP:103 W
Description:Socket:AM2Clockspeed:2.6 GHz2Max TDP:65 W,AMD Opteron 1218 HE,Description:Socket:AM22.6 GHzNo of Cores:2Max TDP:65 W,,1444,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+1218+HE&id=532,Dual-Core AMD Opteron(tm) Processor 1218 HE,,Socket:AM2Clockspeed:2.6 GHzNo of Cores:2Max TDP:65 W
Description:Socket:AM2Clockspeed:2.6 GHz2Max TDP:103 W,AMD Opteron 1218,Description:Socket:AM22.6 GHzNo of Cores:2Max TDP:103 W,,1468Single Thread Rating: 801,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+1218&id=531,Dual-Core AMD Opteron(tm) Processor 1218,,Socket:AM2Clockspeed:2.6 GHzNo of Cores:2Max TDP:103 W
Description:Socket:AM2Clockspeed:2.4 GHz2Max TDP:65 W,AMD Opteron 1216 HE,Description:Socket:AM22.4 GHzNo of Cores:2Max TDP:65 W,,1172Single Thread Rating: 705,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+1216+HE&id=530,Dual-Core AMD Opteron(tm) Processor 1216 HE,,Socket:AM2Clockspeed:2.4 GHzNo of Cores:2Max TDP:65 W
Description:Socket:AM2Clockspeed:2.4 GHz2Max TDP:103 W,AMD Opteron 1216,Description:Socket:AM22.4 GHzNo of Cores:2Max TDP:103 W,,1352Single Thread Rating: 750,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+1216&id=529,Dual-Core AMD Opteron(tm) Processor 1216,,Socket:AM2Clockspeed:2.4 GHzNo of Cores:2Max TDP:103 W
Description:Socket:AM2Clockspeed:2.2 GHz2Max TDP:65 W,AMD Opteron 1214 HE,Description:Socket:AM22.2 GHzNo of Cores:2Max TDP:65 W,,1299Single Thread Rating: 674,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+1214+HE&id=2644,Dual-Core AMD Opteron(tm) Processor 1214 HE,,Socket:AM2Clockspeed:2.2 GHzNo of Cores:2Max TDP:65 W
Description:Socket:AM2Clockspeed:2.2 GHz2Max TDP:103 W,AMD Opteron 1214,Description:Socket:AM22.2 GHzNo of Cores:2Max TDP:103 W,,1276Single Thread Rating: 677,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+1214&id=528,Dual-Core AMD Opteron(tm) Processor 1214,,Socket:AM2Clockspeed:2.2 GHzNo of Cores:2Max TDP:103 W
Description:Socket:AM2Clockspeed:2.0 GHz2Max TDP:65 W,AMD Opteron 1212 HE,Description:Socket:AM22.0 GHzNo of Cores:2Max TDP:65 W,,1308,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+1212+HE&id=527,Dual-Core AMD Opteron(tm) Processor 1212 HE,,Socket:AM2Clockspeed:2.0 GHzNo of Cores:2Max TDP:65 W
Description:Socket:AM2Clockspeed:2.0 GHz2Max TDP:103 W,AMD Opteron 1212,Description:Socket:AM22.0 GHzNo of Cores:2Max TDP:103 W,,1015Single Thread Rating: 542,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+1212&id=526,Dual-Core AMD Opteron(tm) Processor 1212,,Socket:AM2Clockspeed:2.0 GHzNo of Cores:2Max TDP:103 W
Description:Socket:AM2Clockspeed:1.8 GHz2Max TDP:65 W,AMD Opteron 1210 HE,Description:Socket:AM21.8 GHzNo of Cores:2Max TDP:65 W,,971,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+1210+HE&id=1612,Dual-Core AMD Opteron(tm) Processor 1210 HE,,Socket:AM2Clockspeed:1.8 GHzNo of Cores:2Max TDP:65 W
Description:Socket:AM2Clockspeed:1.8 GHz2Max TDP:103 W,AMD Opteron 1210,Description:Socket:AM21.8 GHzNo of Cores:2Max TDP:103 W,,923,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+1210&id=525,Dual-Core AMD Opteron(tm) Processor 1210,,Socket:AM2Clockspeed:1.8 GHzNo of Cores:2Max TDP:103 W
Description:1Max TDP:-1 W,AMD K7,,,403,http://www.cpubenchmark.net/cpu.php?cpu=AMD+K7&id=1560,AMD K7 processor,,No of Cores:1Max TDP:-1 W
Description:Socket:FT3bClockspeed:2.4 GHz4Max TDP:25 W,AMD GX-424CC SOC with Radeon R5E Graphics,Description:Socket:FT3b2.4 GHzNo of Cores:4Max TDP:25 W,,2356Single Thread Rating: 856,http://www.cpubenchmark.net/cpu.php?cpu=AMD+GX-424CC+SOC+with+Radeon+R5E+Graphics&id=2291,AMD GX-424CC SOC with Radeon(TM) R5E Graphics,,Socket:FT3bClockspeed:2.4 GHzNo of Cores:4Max TDP:25 W
Description:Socket:FT3 (769-BGA)Clockspeed:2.0 GHz4Max TDP:25 W,AMD GX-420CA SOC,Description:Socket:FT3 (769-BGA)2.0 GHzNo of Cores:4Max TDP:25 W,,2320Single Thread Rating: 734,http://www.cpubenchmark.net/cpu.php?cpu=AMD+GX-420CA+SOC&id=2121,AMD GX-420CA SOC with Radeon(tm) HD Graphics,,Socket:FT3 (769-BGA)Clockspeed:2.0 GHzNo of Cores:4Max TDP:25 W
Description:Socket:FT3 (769-BGA)Clockspeed:1.5 GHz4Max TDP:15 W,AMD GX-415GA SOC,Description:Socket:FT3 (769-BGA)1.5 GHzNo of Cores:4Max TDP:15 W,,1923Single Thread Rating: 591,http://www.cpubenchmark.net/cpu.php?cpu=AMD+GX-415GA+SOC&id=2081,AMD GX-415GA SOC with Radeon(tm) HD Graphics,,Socket:FT3 (769-BGA)Clockspeed:1.5 GHzNo of Cores:4Max TDP:15 W
Description:Socket:FT3bClockspeed:1.2 GHz4Max TDP:7 W,AMD GX-412HC,Description:Socket:FT3b1.2 GHzNo of Cores:4Max TDP:7 W,,1462Single Thread Rating: 470,http://www.cpubenchmark.net/cpu.php?cpu=AMD+GX-412HC&id=2473,AMD GX-412HC SOC with Radeon(TM) R3E Graphics,,Socket:FT3bClockspeed:1.2 GHzNo of Cores:4Max TDP:7 W
Description:Socket:BGA769 (FT3b)Clockspeed:2.2 GHzTurbo Speed:2.4 GHz2Max TDP:15 W,AMD GX-222GC SOC,Description:Socket:BGA769 (FT3b)2.2 GHzTurbo Speed:2.4 GHzNo of Cores:2Max TDP:15 W,,983Single Thread Rating: 567,http://www.cpubenchmark.net/cpu.php?cpu=AMD+GX-222GC+SOC&id=2837,AMD GX-222GC SOC with Radeon(TM) R5E Graphics,,Socket:BGA769 (FT3b)Clockspeed:2.2 GHzTurbo Speed:2.4 GHzNo of Cores:2Max TDP:15 W
Description:Socket:FT3 (769-BGA)Clockspeed:1.7 GHz2Max TDP:15 W,AMD GX-217GA SOC,Description:Socket:FT3 (769-BGA)1.7 GHzNo of Cores:2Max TDP:15 W,,1084Single Thread Rating: 617,http://www.cpubenchmark.net/cpu.php?cpu=AMD+GX-217GA+SOC&id=2138,AMD GX-217GA SOC with Radeon(tm) HD Graphics,,Socket:FT3 (769-BGA)Clockspeed:1.7 GHzNo of Cores:2Max TDP:15 W
Description:Socket:FT3 (769-BGA)Clockspeed:1.0 GHz2Max TDP:6 W,AMD GX-210JA SOC,Description:Socket:FT3 (769-BGA)1.0 GHzNo of Cores:2Max TDP:6 W,,401Single Thread Rating: 262,http://www.cpubenchmark.net/cpu.php?cpu=AMD+GX-210JA+SOC&id=2536,AMD GX-210JA SOC with Radeon(tm) HD Graphics,,Socket:FT3 (769-BGA)Clockspeed:1.0 GHzNo of Cores:2Max TDP:6 W
Description:Clockspeed:1.4 GHz1Max TDP:25 W,AMD Geode NX 1750,Description:1.4 GHzNo of Cores:1Max TDP:25 W,,291,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Geode+NX+1750&id=1558,AMD Geode NX 1750,,Clockspeed:1.4 GHzNo of Cores:1Max TDP:25 W
Description:1Max TDP:-1 W,AMD Geode NX,,,264,http://www.cpubenchmark.net/cpu.php?cpu=AMD+Geode+NX&id=1557,AMD Geode NX,,No of Cores:1Max TDP:-1 W
Description:Socket:FT1Clockspeed:1.7 GHz2Max TDP:18 W,AMD G-T56N,Description:Socket:FT11.7 GHzNo of Cores:2Max TDP:18 W,,798Single Thread Rating: 440,http://www.cpubenchmark.net/cpu.php?cpu=AMD+G-T56N&id=268,AMD G-T56N Processor,,Socket:FT1Clockspeed:1.7 GHzNo of Cores:2Max TDP:18 W
Description:Socket:FT1Clockspeed:1.7 GHz2Max TDP:18 W,AMD G-T56E,Description:Socket:FT11.7 GHzNo of Cores:2Max TDP:18 W,,751Single Thread Rating: 441,http://www.cpubenchmark.net/cpu.php?cpu=AMD+G-T56E&id=1965,AMD G-T56E Processor,,Socket:FT1Clockspeed:1.7 GHzNo of Cores:2Max TDP:18 W
Description:Socket:FT1Clockspeed:1.5 GHz1Max TDP:18 W,AMD G-T52R,Description:Socket:FT11.5 GHzNo of Cores:1Max TDP:18 W,,303,http://www.cpubenchmark.net/cpu.php?cpu=AMD+G-T52R&id=267,AMD G-T52R Processor,,Socket:FT1Clockspeed:1.5 GHzNo of Cores:1Max TDP:18 W
Description:Socket:FT1Clockspeed:1.4 GHz2Max TDP:18 W,AMD G-T48E,Description:Socket:FT11.4 GHzNo of Cores:2Max TDP:18 W,,716Single Thread Rating: 398,http://www.cpubenchmark.net/cpu.php?cpu=AMD+G-T48E&id=1999,AMD G-T48E Processor,,Socket:FT1Clockspeed:1.4 GHzNo of Cores:2Max TDP:18 W
Description:Socket:FT1Clockspeed:1.2 GHz1Max TDP:9 W,AMD G-T44R,Description:Socket:FT11.2 GHzNo of Cores:1Max TDP:9 W,,227Single Thread Rating: 2741,http://www.cpubenchmark.net/cpu.php?cpu=AMD+G-T44R&id=266,AMD G-T44R Processor,,Socket:FT1Clockspeed:1.2 GHzNo of Cores:1Max TDP:9 W
Description:Socket:FT1Clockspeed:1.0 GHz2Max TDP:9 W,AMD G-T40N,Description:Socket:FT11.0 GHzNo of Cores:2Max TDP:9 W,,516,http://www.cpubenchmark.net/cpu.php?cpu=AMD+G-T40N&id=265,AMD G-T40N Processor,,Socket:FT1Clockspeed:1.0 GHzNo of Cores:2Max TDP:9 W
Description:Socket:FT1Clockspeed:1.0 GHz2Max TDP:6.4 W,AMD G-T40E,Description:Socket:FT11.0 GHzNo of Cores:2Max TDP:6.4 W,,485Single Thread Rating: 278,http://www.cpubenchmark.net/cpu.php?cpu=AMD+G-T40E&id=264,AMD G-T40E Processor,,Socket:FT1Clockspeed:1.0 GHzNo of Cores:2Max TDP:6.4 W
Description:Socket:AM3+Clockspeed:3.8 GHzTurbo Speed:4.0 GHz2 (2 logical cores per physical)Max TDP:95 W,AMD FX-B4150 Quad-Core,Description:Socket:AM3+3.8 GHzTurbo Speed:4.0 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:95 W,,4412Single Thread Rating: 1377,http://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-B4150+Quad-Core&id=1843,AMD FX(tm)-B4150 Quad-Core Processor,,Socket:AM3+Clockspeed:3.8 GHzTurbo Speed:4.0 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:95 W
Description:Clockspeed:2.7 GHzTurbo Speed:3.6 GHz4Max TDP:15 W,AMD FX-9800P,Description:2.7 GHzTurbo Speed:3.6 GHzNo of Cores:4Max TDP:15 W,,4293Single Thread Rating: 1502,http://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-9800P&id=2823,"AMD FX-9800P RADEON R7, 12 COMPUTE CORES 4C+8G",,Clockspeed:2.7 GHzTurbo Speed:3.6 GHzNo of Cores:4Max TDP:15 W
Description:Socket:AM3+Clockspeed:4.7 GHzTurbo Speed:5.0 GHz4 (2 logical cores per physical)Max TDP:220 W,AMD FX-9590 Eight-Core,Description:Socket:AM3+4.7 GHzTurbo Speed:5.0 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:220 W,,10260Single Thread Rating: 1723,http://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-9590+Eight-Core&id=2014,AMD FX(tm)-9590 Eight-Core Processor,,Socket:AM3+Clockspeed:4.7 GHzTurbo Speed:5.0 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:220 W
Description:Socket:AM3+Clockspeed:4.4 GHzTurbo Speed:4.7 GHz4 (2 logical cores per physical)Max TDP:220 W,AMD FX-9370 Eight-Core,Description:Socket:AM3+4.4 GHzTurbo Speed:4.7 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:220 W,,9486Single Thread Rating: 1607,http://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-9370+Eight-Core&id=1989,AMD FX(tm)-9370 Eight-Core Processor,,Socket:AM3+Clockspeed:4.4 GHzTurbo Speed:4.7 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:220 W
Description:Socket:FP4Clockspeed:2.1 GHzTurbo Speed:3.4 GHz2 (2 logical cores per physical)Max TDP:35 W,AMD FX-8800P,Description:Socket:FP42.1 GHzTurbo Speed:3.4 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:35 W,,4258Single Thread Rating: 1457,http://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-8800P&id=2567,"AMD FX-8800P Radeon R7, 12 Compute Cores 4C+8G",,Socket:FP4Clockspeed:2.1 GHzTurbo Speed:3.4 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:35 W
Description:Socket:AM3+Clockspeed:3.3 GHzTurbo Speed:4.3 GHz4 (2 logical cores per physical)Max TDP:95 W,AMD FX-8370E Eight-Core,Description:Socket:AM3+3.3 GHzTurbo Speed:4.3 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W,,7743Single Thread Rating: 1406,http://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-8370E+Eight-Core&id=2367,AMD FX-8370E Eight-Core Processor,,Socket:AM3+Clockspeed:3.3 GHzTurbo Speed:4.3 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W
Description:Socket:AM3+Clockspeed:4.0 GHzTurbo Speed:4.3 GHz4 (2 logical cores per physical)Max TDP:125 W,AMD FX-8370 Eight-Core,Description:Socket:AM3+4.0 GHzTurbo Speed:4.3 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:125 W,,8911Single Thread Rating: 1510,http://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-8370+Eight-Core&id=2347,AMD FX-8370 Eight-Core Processor,,Socket:AM3+Clockspeed:4.0 GHzTurbo Speed:4.3 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:125 W
Description:Socket:AM3+Clockspeed:4.0 GHzTurbo Speed:4.2 GHz4 (2 logical cores per physical)Max TDP:125 W,AMD FX-8350 Eight-Core,Description:Socket:AM3+4.0 GHzTurbo Speed:4.2 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:125 W,,8939Single Thread Rating: 1504,http://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-8350+Eight-Core&id=1780,AMD FX(tm)-8350 Eight-Core Processor,,Socket:AM3+Clockspeed:4.0 GHzTurbo Speed:4.2 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:125 W
Description:Socket:AM3+Clockspeed:3.2 GHzTurbo Speed:4.0 GHz4 (2 logical cores per physical)Max TDP:95 W,AMD FX-8320E Eight-Core,Description:Socket:AM3+3.2 GHzTurbo Speed:4.0 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W,,7451Single Thread Rating: 1356,http://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-8320E+Eight-Core&id=2374,AMD FX-8320E Eight-Core Processor,,Socket:AM3+Clockspeed:3.2 GHzTurbo Speed:4.0 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W
Description:Socket:AM3+Clockspeed:3.5 GHzTurbo Speed:4.0 GHz4 (2 logical cores per physical)Max TDP:125 W,AMD FX-8320 Eight-Core,Description:Socket:AM3+3.5 GHzTurbo Speed:4.0 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:125 W,,8009Single Thread Rating: 1396,http://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-8320+Eight-Core&id=1782,AMD FX(tm)-8320 Eight-Core Processor,,Socket:AM3+Clockspeed:3.5 GHzTurbo Speed:4.0 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:125 W
Description:Socket:AM3+Clockspeed:3.4 GHzTurbo Speed:4.3 GHz4 (2 logical cores per physical)Max TDP:95 W,AMD FX-8310 Eight-Core,Description:Socket:AM3+3.4 GHzTurbo Speed:4.3 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W,,7691Single Thread Rating: 1398,http://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-8310+Eight-Core&id=2393,AMD FX(tm)-8310 Eight-Core Processor,,Socket:AM3+Clockspeed:3.4 GHzTurbo Speed:4.3 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W
Description:Socket:AM3+Clockspeed:3.3 GHzTurbo Speed:4.2 GHz4 (2 logical cores per physical)Max TDP:95 W,AMD FX-8300 Eight-Core,Description:Socket:AM3+3.3 GHzTurbo Speed:4.2 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W,,7607Single Thread Rating: 1379,http://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-8300+Eight-Core&id=1825,AMD FX(tm)-8300 Eight-Core Processor,,Socket:AM3+Clockspeed:3.3 GHzTurbo Speed:4.2 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W
Description:Socket:AM3+Clockspeed:3.6 GHzTurbo Speed:4.2 GHz4 (2 logical cores per physical)Max TDP:125 W,AMD FX-8150 Eight-Core,Description:Socket:AM3+3.6 GHzTurbo Speed:4.2 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:125 W,,7619Single Thread Rating: 1332,http://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-8150+Eight-Core&id=263,AMD FX(tm)-8150 Eight-Core Processor,,Socket:AM3+Clockspeed:3.6 GHzTurbo Speed:4.2 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:125 W
Description:Socket:AM3+Clockspeed:3.2 GHzTurbo Speed:4.1 GHz4 (2 logical cores per physical)Max TDP:95 W,AMD FX-8140 Eight-Core,Description:Socket:AM3+3.2 GHzTurbo Speed:4.1 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W,,5854Single Thread Rating: 972,http://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-8140+Eight-Core&id=262,AMD FX(tm)-8140 Eight-Core Processor,,Socket:AM3+Clockspeed:3.2 GHzTurbo Speed:4.1 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W
Description:Socket:AM3+Clockspeed:3.1 GHzTurbo Speed:4.0 GHz4 (2 logical cores per physical)Max TDP:125 W,AMD FX-8120 Eight-Core,Description:Socket:AM3+3.1 GHzTurbo Speed:4.0 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:125 W,,6569Single Thread Rating: 1209,http://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-8120+Eight-Core&id=261,"AMD FX(tm)-8120 Eight-Core Processor, AMD FX(tm)-8120 Eight-Core Processor (",,Socket:AM3+Clockspeed:3.1 GHzTurbo Speed:4.0 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:125 W
Description:Socket:AM3+Clockspeed:2.8 GHzTurbo Speed:3.7 GHz4 (2 logical cores per physical)Max TDP:95 W,AMD FX-8100 Eight-Core,Description:Socket:AM3+2.8 GHzTurbo Speed:3.7 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W,,6092Single Thread Rating: 1124,http://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-8100+Eight-Core&id=260,AMD FX(tm)-8100 Eight-Core Processor,,Socket:AM3+Clockspeed:2.8 GHzTurbo Speed:3.7 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W
Description:Socket:FM2+Clockspeed:3.5 GHzTurbo Speed:3.9 GHz2 (2 logical cores per physical)Max TDP:65 W,AMD FX-770K Quad-Core,Description:Socket:FM2+3.5 GHzTurbo Speed:3.9 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:65 W,,4894Single Thread Rating: 1477,http://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-770K+Quad-Core&id=2438,AMD FX(tm)-770K Quad Core Processor,,Socket:FM2+Clockspeed:3.5 GHzTurbo Speed:3.9 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:65 W
Description:Socket:FP3Clockspeed:2.7 GHzTurbo Speed:3.6 GHz4Max TDP:35 W,AMD FX-7600P APU with AMD Radeon R7 Graphics,Description:Socket:FP32.7 GHzTurbo Speed:3.6 GHzNo of Cores:4Max TDP:35 W,,4627Single Thread Rating: 1511,http://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-7600P+APU+with+AMD+Radeon+R7+Graphics&id=2402,AMD FX-7600P APU with AMD Radeon R7 Graphics,,Socket:FP3Clockspeed:2.7 GHzTurbo Speed:3.6 GHzNo of Cores:4Max TDP:35 W
Description:Socket:FP3Clockspeed:2.7 GHzTurbo Speed:3.6 GHz4Max TDP:35 W,AMD FX-7600P,Description:Socket:FP32.7 GHzTurbo Speed:3.6 GHzNo of Cores:4Max TDP:35 W,,4114Single Thread Rating: 1270,http://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-7600P&id=2475,"AMD FX-7600P Radeon R7, 12 Compute Cores 4C+8G",,Socket:FP3Clockspeed:2.7 GHzTurbo Speed:3.6 GHzNo of Cores:4Max TDP:35 W
Description:Socket:FP3Clockspeed:2.1 GHzTurbo Speed:3.3 GHz4Max TDP:19 W,AMD FX-7500 APU,Description:Socket:FP32.1 GHzTurbo Speed:3.3 GHzNo of Cores:4Max TDP:19 W,,3260Single Thread Rating: 1111,http://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-7500+APU&id=2375,"AMD FX-7500 Radeon R7, 10 Compute Cores 4C+6G",,Socket:FP3Clockspeed:2.1 GHzTurbo Speed:3.3 GHzNo of Cores:4Max TDP:19 W
Description:Socket:FM2Clockspeed:3.7 GHzTurbo Speed:4.3 GHz2 (2 logical cores per physical)Max TDP:65 W,AMD FX-670K Quad-Core,Description:Socket:FM23.7 GHzTurbo Speed:4.3 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:65 W,,4440Single Thread Rating: 1522,http://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-670K+Quad-Core&id=2199,AMD FX(tm)-670K Quad-Core Processor,,Socket:FM2Clockspeed:3.7 GHzTurbo Speed:4.3 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:65 W
